TBS,HR,PVS,PV,WS,W,MU,VEH,TPR,H,TBH
10.6,0.42,1.2782430350756302,0.5368620747317646,0.010339750765729202,0.004301223448717233,0.4159890838929611,1.100920197521571,-1.543805697076472,21.503255153486105,4.864248940078005
10.7,0.41,1.2867914055445582,0.5275844762732688,0.010410056149481818,0.004226388248471858,0.405990917607321,1.100870675564232,-1.7669700058795996,21.416023358864976,4.851721177684027
10.9,0.4,1.304039323251393,0.5216157293005572,0.010550585269254622,0.0041777144136743265,0.3959699208202763,1.1008384618461822,-1.9122438967126527,21.496058190831327,4.919363446957826
11.0,0.41,1.3127393763438904,0.538223144300995,0.010622176862734374,0.004311648249814119,0.4059100413720855,1.1009270955151145,-1.5113320819633742,21.93504004878517,5.097206463589606
11.1,0.41,1.3214904978717161,0.5418111041274036,0.010692813808800244,0.004340032592351624,0.40588311645151376,1.1009458764437807,-1.4260480592135067,22.107976236475473,5.179034606856067
11.3,0.4,1.3391469692288005,0.5356587876915202,0.010836760185155234,0.004289858737842098,0.39586173953711484,1.100912677435348,-1.572570908229281,22.18423480708948,5.244636565439103
11.4,0.39,1.3480528331358494,0.5257406049229814,0.010908673694325867,0.004209348766356631,0.38587172779273055,1.100859398709154,-1.811704216137933,22.082597034223255,5.227147386769364
11.5,0.37,1.3570107936398637,0.5020939936467496,0.01098387220676032,0.004019315811971427,0.36592885790291974,1.1007336075585434,-2.397062117297736,21.70473979370754,5.108391751623724
11.5,0.35,1.3570107936398637,0.47495377777395226,0.010981014167456834,0.003799750145564765,0.3460290723260923,1.1005882081042584,-3.0972825547533347,21.15104842770404,4.9073936068695865
11.7,0.31,1.3750840440113206,0.42627605364350935,0.011129881047485326,0.003408182130836374,0.30621909760719457,1.10032874836014,-4.439112628766615,20.36603920355184,4.652012212857132
11.7,0.31,1.3750840440113206,0.42627605364350935,0.011129881047485326,0.003408182130836374,0.30621909760719457,1.10032874836014,-4.439112628766615,20.36603920355184,4.652012212857132
11.5,0.32,1.3570107936398637,0.4342434539647564,0.010981014167456834,0.0034722390767923405,0.3162038609405145,1.100371207454462,-4.211253288304896,20.325144933694162,4.602426768073945
10.7,0.32,1.2867914055445582,0.4117732497742586,0.010404642929550047,0.0032920380912647242,0.3164008715681212,1.10025175036438,-4.862879161382601,19.061168043928717,3.9879471089175933
10.3,0.28,1.2528972634784448,0.35081123377396456,0.010126122375037142,0.002802463969126028,0.2767558859484699,1.099926989870445,-6.7879410643596,17.422864395666203,3.2965014460271505
10.7,0.25,1.2867914055445582,0.32169785138613954,0.010404642929550047,0.0025689304309570436,0.2469023154712084,1.099771962949049,-7.803848340057492,17.238710045701854,3.290013086328285
10.7,0.23,1.2867914055445582,0.2959620232752484,0.01040599570667633,0.002362938610341828,0.22707472470181803,1.0996351591269073,-8.765028764533014,16.719546079315748,3.083083621515965
10.5,0.22,1.2697447213269355,0.2793438386919258,0.010267202298142855,0.002230070818937471,0.21720335824500595,1.0995468887900812,-9.421640322425077,16.182672535358527,2.8383932312474593
10.7,0.21,1.2867914055445582,0.2702261951643572,0.010407348835615534,0.0021570299894517436,0.20726027574573636,1.0994983543540247,-9.795164566888587,16.200591802320087,2.8715149987812003
11.2,0.2,1.3302929433260302,0.26605858866520604,0.010766672204485234,0.0021239218293981807,0.19726817990366483,1.0994763521930937,-9.969231475497189,16.622065699027964,3.104245699484018
11.8,0.2,1.3841998562750695,0.2768399712550139,0.011212289576907217,0.0022105782492025036,0.19715672111746035,1.0995339369884949,-9.523242836894681,17.446539307385226,3.5128560231864157
12.1,0.19,1.4118671977801893,0.26825476757823596,0.011440522686215295,0.0021417889912544686,0.18721076387839464,1.0994882260679508,-9.877237721973124,17.57599200959092,3.5956686934939945
12.6,0.17,1.4590617389140113,0.24804049561538194,0.011830219274349536,0.001979881261253116,0.16735795130576533,1.0993806125305194,-10.74754661889314,17.67231147391872,3.6734578060787797
13.2,0.15,1.517522562109985,0.22762838431649773,0.012313609614848607,0.0018164741403466171,0.14751760021335955,1.099271967140011,-11.685046192438186,17.865481137874788,3.785732550666289
13.3,0.14,1.527463680603767,0.2138449152845274,0.012397499883107304,0.0017063992478411785,0.13764059398510656,1.0991987610603102,-12.356108517741696,17.688469192394088,3.7036063236289483
13.6,0.14,1.5576314220792593,0.21806839909109632,0.012648983311166822,0.0017404185945404976,0.13759355607687576,1.0992213875833126,-12.146975052672772,18.077110700604564,3.8907953147976535
13.9,0.14,1.5883216564339802,0.22236503190075724,0.012906749959603527,0.001775263779965407,0.1375453762970349,1.0992445617846918,-11.937444182372346,18.467875194300923,4.077975765985856
14.2,0.14,1.619542062000089,0.2267358886800125,0.013165818096907712,0.0018102603228495793,0.13749698723809342,1.0992678350255147,-11.72752058888775,18.859059849781755,4.265147949282264
14.6,0.14,1.662007420674666,0.23268103889445327,0.013522073512114601,0.0018583453372842914,0.13743050099671295,1.0992998096500082,-11.447019587242103,19.384294663221468,4.514698448124268
15.0,0.13,1.7054477944415174,0.22170821327739726,0.013885210248140628,0.0017706869440835074,0.12752323605043148,1.0992415179979995,-11.969268511131851,19.56642939616391,4.5971961118848235
15.2,0.13,1.7275395249341738,0.2245801382414426,0.014072827870025902,0.0017941506786738602,0.12749041594513286,1.0992571220656304,-11.830657063741008,19.82759516538342,4.719812625301996
15.2,0.14,1.7275395249341738,0.24185553349078437,0.014074671251517989,0.0019328394085680706,0.13732749945115832,1.0993493391879308,-11.024998336399626,20.17826074284222,4.888998781016454
15.2,0.14,1.7275395249341738,0.24185553349078437,0.014076515115997652,0.0019330877875832504,0.13732715602218465,1.099349504317584,-11.024998336399626,20.178888753285843,4.888998781016454
14.9,0.14,1.694495261568516,0.23722933661959228,0.013803093390592339,0.0018962427572328257,0.13737810094983727,1.0993250077661745,-11.23619764793866,19.782901636673696,4.701852334684558
14.6,0.14,1.662007420674666,0.23268103889445327,0.013534466416325393,0.0018600172130839826,0.13742818932561784,1.0993009213257885,-11.447019587242103,19.388520083539444,4.514698448124268
14.7,0.13,1.6727753709000712,0.21746079821700925,0.013624075383721181,0.0017380089195536885,0.12756894472489194,1.0992197849409526,-12.176865481102368,19.18107576747075,4.413264501156034
14.9,0.14,1.694495261568516,0.23722933661959228,0.013806709818737509,0.0018967302685378128,0.13737742687716245,1.0993253319015877,-11.23619764793866,19.78413401382026,4.701852334684558
15.1,0.13,1.7164624492024738,0.2231401183963216,0.013991557251775096,0.0017839883390070208,0.1275046306071962,1.0992503639031845,-11.899984021558545,19.700978330030367,4.658504818152922
15.0,0.13,1.7054477944415174,0.22170821327739726,0.013899766014868564,0.0017725077418449156,0.12752068919353507,1.0992427289077604,-11.969268511131851,19.571032509464583,4.5971961118848235
14.9,0.15,1.694495261568516,0.2541742892352774,0.013810328142396916,0.0020331765880363,0.14722145390554223,1.099416039624113,-10.477721901867,20.129055914425727,4.86394518168065
15.6,0.17,1.7724780596354792,0.3013212701380315,0.014462570413800904,0.002412084821313998,0.16678119810654587,1.0996678033429799,-8.559530369063019,21.79414362250487,5.634973077919771
16.7,0.15,1.9013931078525874,0.2852089661778881,0.01554278010239406,0.0022829258070600753,0.14688014576674321,1.0995820056532948,-9.186441687776451,22.578612817522362,6.005346912274481
17.4,0.13,1.9876477886117396,0.25839421251952616,0.01626630144448983,0.002067576382537307,0.12710795933501487,1.0994389042571076,-10.295055643152374,22.740344904172154,6.068374836717425
18.1,0.11,2.0773143040933797,0.22850457345027178,0.01702018495348361,0.0018277075796316912,0.1073847073123377,1.0992794371130108,-11.643474628090473,22.83940877713922,6.080300909319206
19.0,0.11,2.1977963700849856,0.24175760070934843,0.018035963077947945,0.0019340423377927378,0.10723255139934477,1.0993501389297928,-11.02943620281745,24.01736786879424,6.611299783705698
19.4,0.11,2.25327948462498,0.24786074330874783,0.01850482519324999,0.0019830226772400796,0.10716246473722038,1.0993827008338573,-10.755532856193597,24.54537922086635,6.847279733763639
19.4,0.11,2.25327948462498,0.24786074330874783,0.018507268825440498,0.0019832777869921337,0.10716209969705938,1.099382870421312,-10.755532856193597,24.546026183534426,6.847279733763639
19.6,0.11,2.28147812304371,0.2509625935348081,0.01874585827814824,0.002008177627500076,0.10712647016226394,1.0993994224916566,-10.618355654393355,24.81109755448339,6.96526541815984
20.0,0.1,2.3388037000739814,0.23388037000739814,0.01923398275498966,0.0018713168759850963,0.0972922197041921,1.0993084346823057,-11.391116424663323,24.86771804606179,6.961150644898371
20.4,0.1,2.3973861036853545,0.23973861036853547,0.019731039220319102,0.001918334226738005,0.09722418598015338,1.099339695575687,-11.12124422861995,25.390790803968695,7.192244948676581
20.5,0.1,2.412230795685355,0.2412230795685355,0.019859743392855726,0.0019304978407424578,0.0972065853296437,1.0993477824409505,-11.053683213165911,25.522608346048962,7.250016731004388
20.6,0.1,2.4271558538920623,0.24271558538920623,0.019986568956460695,0.0019424796033145658,0.09718924781667719,1.099355748212018,-10.986085312108543,25.653968706979775,7.3077878099329165
20.6,0.1,2.4271558538920623,0.24271558538920623,0.019986568956460695,0.0019424796033145658,0.09718924781667719,1.099355748212018,-10.986085312108543,25.653968706979775,7.3077878099329165
20.7,0.09,2.4421616455059305,0.21979454809553373,0.02011413108968292,0.001758521375519609,0.08742716091880309,1.0992334272524438,-12.06241239455369,25.28796647358877,7.1100694241978815
20.7,0.1,2.4421616455059305,0.24421616455059306,0.020116794936447444,0.0019547781713242576,0.09717145188881986,1.0993639244050104,-10.918450675272346,25.786137560686242,7.3655581923260165
20.5,0.1,2.412230795685355,0.2412230795685355,0.019862372507218257,0.0019307462680009024,0.09720622585742177,1.099347947603449,-11.053683213165911,25.52323885505196,7.250016731004388
20.8,0.1,2.4572485390564975,0.24572485390564977,0.020245115150069253,0.0019668923536688837,0.09715392276551983,1.0993719778206137,-10.850779452104248,25.917842783052023,7.423327884958551
20.9,0.09,2.4724169044056157,0.2225175213965054,0.020371481019001568,0.0017803695662036922,0.08739519549624529,1.099247957312606,-11.930066251915974,25.545267836775682,7.223070913481003
21.1,0.11,2.5029995366281566,0.27532994902909724,0.0206345599192878,0.0022047048488875727,0.10684525657495428,1.099530034319841,-9.584869495469427,26.82453411359013,7.850072831918636
21.0,0.14,2.4876671127507155,0.3482733957851002,0.020501276846711807,0.0027910613020513905,0.13614085224643205,1.0999194220974653,-6.873752829823353,28.212239495084788,8.505968068639243
20.9,0.15,2.4724169044056157,0.3708625356608423,0.020368782723217294,0.0029725727304164323,0.14593767191733822,1.1000398679807686,-6.126920259163597,28.57194321874009,8.667878449377639
20.8,0.15,2.4572485390564975,0.36858728085847464,0.020234393912058727,0.0029534880765165433,0.1459637530707755,1.1000272059916505,-6.200461209248459,28.422359435712615,8.60449488775658
20.8,0.14,2.4572485390564975,0.3440147954679097,0.020234393912058727,0.0027557164986895077,0.1361897228385592,1.0998959632070313,-7.018882136268502,27.920307583449258,8.381276422174802
20.8,0.15,2.4572485390564975,0.36858728085847464,0.020231715376590964,0.002953107626390355,0.14596427299522205,1.1000269535716234,-6.200461209248459,28.421393646327477,8.60449488775658
20.8,0.15,2.4572485390564975,0.36858728085847464,0.020229037550173606,0.0029527272742660223,0.14596479278573893,1.100026701216427,-6.200461209248459,28.420428105724366,8.60449488775658
20.7,0.15,2.4421616455059305,0.36632424682588954,0.020098162812584013,0.0029341348343249994,0.14599020127789275,1.1000143653116472,-6.273970219287449,28.272100767529125,8.541110890917526
20.6,0.15,2.4271558538920623,0.36407337808380935,0.01996806357028437,0.002915646146899481,0.14601546798150336,1.1000020977921074,-6.3474471450379895,28.124043484075766,8.477726455196748
20.4,0.14,2.3973861036853545,0.3356340545159497,0.019712780031823644,0.0026865629323105334,0.13628534016883653,1.0998500601363557,-7.308747122688544,27.34041851400218,8.131887410698274
